cell_id,bldg_uid,m1_damage_class,m1_damage_label,m1_prob_no_damage,m1_prob_minor,m1_prob_major,m1_prob_destroyed,m1b_damage_class,m1b_damage_label,m2_majority_class,m2b_damage_class,m2b_damage_label,m3_quality_filtered_class,n_dates_total,n_dates_used,n_dates_rejected,n_dates_valid_coverage,label_entropy,is_unstable,sam3_confidence,stage2a_type,stage2a_population,polygon_wkt_utm,centroid_utm_x,centroid_utm_y,centroid_lon,centroid_lat,crop_x0,crop_y0
cell_00417,bf986a9e-8768-45e6-b316-434d689e488b,0,no_damage,0.4585,0.3563,0.1239,0.0613,0,no_damage,1,1,minor,0,5,5,0,5,0.4855,True,0.8645,,,"POLYGON ((398747.191 3782729.603, 398751.272 3782729.603, 398751.272 3782725.025, 398759.350 3782725.025, 398759.350 3782747.136, 398747.191 3782747.136, 398747.191 3782729.603))",398752.6,3782733.92,-118.0986765,34.1806692,1031,735
cell_00417,c272a527-d1c5-4df0-a0e2-7ae796ce007f,0,no_damage,0.5871,0.3176,0.0406,0.0547,0,no_damage,0,0,no_damage,0,5,5,0,5,0.361,True,0.8685,,,"POLYGON ((398673.519 3782579.603, 398678.408 3782579.603, 398678.408 3782574.262, 398686.114 3782574.262, 398686.114 3782584.791, 398687.185 3782584.791, 398687.185 3782595.003, 398673.519 3782595.003, 398673.519 3782579.603))",398681.31,3782583.42,-118.0994325,34.1793052,791,1230
cell_00417,c2d31e5f-52ef-4166-adc1-cd4887faabe7,0,no_damage,0.5781,0.3606,0.0195,0.0418,0,no_damage,0,0,no_damage,0,5,5,0,5,0.361,True,0.7521,,,"POLYGON ((398407.312 3782614.398, 398431.657 3782612.466, 398432.158 3782618.759, 398426.564 3782619.201, 398426.878 3782623.129, 398419.077 3782623.749, 398419.300 3782626.569, 398408.350 3782627.438, 398407.312 3782614.398))",398421.41,3782620.71,-118.1022566,34.1796162,0,1120
cell_00417,c2ebfdbb-1796-45c3-800a-b2727aa3299d,0,no_damage,0.7118,0.224,0.0169,0.0474,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.5636,,,"POLYGON ((398431.025 3782582.960, 398438.838 3782582.960, 398438.838 3782592.137, 398431.025 3782592.137, 398431.025 3782582.960))",398434.93,3782587.55,-118.102106,34.1793185,0,1223
cell_00417,c3fe9198-e8dd-46e9-bc8c-1a6044cb4816,0,no_damage,0.6578,0.2456,0.0462,0.0504,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.7862,,,"POLYGON ((398528.820 3782744.048, 398539.556 3782740.468, 398543.380 3782751.943, 398532.644 3782755.520, 398528.820 3782744.048))",398536.1,3782747.99,-118.1010272,34.1807751,318,698
cell_00417,c4cf01e8-9486-4ef0-9d94-ab8ce9af41e1,1,minor,0.3727,0.4694,0.1073,0.0506,1,minor,1,1,minor,1,5,5,0,5,-0.0,False,0.7496,,,"POLYGON ((398702.747 3782527.569, 398702.747 3782527.263, 398701.221 3782527.263, 398701.221 3782526.958, 398700.610 3782526.958, 398700.610 3782526.653, 398699.390 3782526.653, 398699.390 3782526.348, 398698.169 3782526.348, 398698.169 3782526.043, 398697.558 3782526.043, 398697.558 3782525.738, 398696.643 3782525.738, 398696.643 3782525.432, 398696.033 3782525.432, 398696.033 3782525.127, 398695.422 3782525.127, 398695.422 3782524.822, 398694.812 3782524.822, 398694.812 3782524.517, 398694.507 3782524.517, 398694.507 3782524.212, 398693.896 3782524.212, 398693.896 3782523.906, 398693.286 3782523.906, 398693.286 3782523.601, 398692.675 3782523.601, 398692.675 3782523.296, 398692.370 3782523.296, 398692.370 3782522.991, 398692.065 3782522.991, 398692.065 3782521.465, 398692.370 3782521.465, 398692.370 3782520.855, 398692.675 3782520.855, 398692.675 3782520.549, 398692.981 3782520.549, 398692.981 3782520.244, 398693.286 3782520.244, 398693.286 3782519.939, 398693.591 3782519.939, 398693.591 3782519.634, 398693.896 3782519.634, 398693.896 3782519.329, 398694.201 3782519.329, 398694.201 3782519.023, 398694.507 3782519.023, 398694.507 3782518.718, 398694.812 3782518.718, 398694.812 3782518.108, 398695.117 3782518.108, 398695.117 3782517.497, 398695.422 3782517.497, 398695.422 3782516.887, 398695.727 3782516.887, 398695.727 3782516.277, 398696.033 3782516.277, 398696.033 3782515.361, 398696.338 3782515.361, 398696.338 3782513.835, 398696.643 3782513.835, 398696.643 3782512.614, 398696.948 3782512.614, 398696.948 3782512.004, 398697.253 3782512.004, 398697.253 3782510.783, 398697.558 3782510.783, 398697.558 3782509.868, 398697.864 3782509.868, 398697.864 3782509.563, 398698.169 3782509.563, 398698.169 3782508.952, 398698.474 3782508.952, 398698.474 3782508.647, 398698.779 3782508.647, 398698.779 3782508.342, 398699.084 3782508.342, 398699.084 3782507.731, 398699.390 3782507.731, 398699.390 3782507.426, 398699.695 3782507.426, 398699.695 3782507.121, 398700.305 3782507.121, 398700.305 3782506.816, 398701.221 3782506.816, 398701.221 3782507.121, 398702.136 3782507.121, 398702.136 3782507.426, 398703.357 3782507.426, 398703.357 3782507.731, 398704.273 3782507.731, 398704.273 3782508.037, 398705.188 3782508.037, 398705.188 3782508.342, 398706.104 3782508.342, 398706.104 3782508.647, 398707.935 3782508.647, 398707.935 3782508.952, 398713.733 3782508.952, 398713.733 3782509.257, 398714.344 3782509.257, 398714.344 3782509.563, 398715.259 3782509.563, 398715.259 3782509.868, 398715.870 3782509.868, 398715.870 3782510.173, 398716.785 3782510.173, 398716.785 3782510.478, 398717.701 3782510.478, 398717.701 3782510.783, 398718.311 3782510.783, 398718.311 3782511.089, 398718.922 3782511.089, 398718.922 3782511.394, 398719.227 3782511.394, 398719.227 3782511.699, 398719.532 3782511.699, 398719.532 3782512.309, 398719.837 3782512.309, 398719.837 3782513.530, 398719.532 3782513.530, 398719.532 3782515.666, 398719.227 3782515.666, 398719.227 3782516.277, 398718.922 3782516.277, 398718.922 3782516.887, 398718.616 3782516.887, 398718.616 3782517.192, 398718.311 3782517.192, 398718.311 3782517.803, 398718.006 3782517.803, 398718.006 3782518.108, 398717.701 3782518.108, 398717.701 3782518.413, 398716.785 3782518.413, 398716.785 3782518.718, 398715.259 3782518.718, 398715.259 3782518.413, 398713.733 3782518.413, 398713.733 3782518.108, 398713.123 3782518.108, 398713.123 3782517.803, 398712.208 3782517.803, 398712.208 3782518.108, 398709.766 3782518.108, 398709.766 3782518.413, 398708.850 3782518.413, 398708.850 3782519.023, 398708.545 3782519.023, 398708.545 3782519.634, 398708.240 3782519.634, 398708.240 3782519.939, 398707.935 3782519.939, 398707.935 3782520.244, 398707.630 3782520.244, 398707.630 3782520.549, 398707.019 3782520.549, 398707.019 3782521.160, 398706.714 3782521.160, 398706.714 3782521.770, 398706.409 3782521.770, 398706.409 3782522.991, 398706.104 3782522.991, 398706.104 3782523.296, 398705.799 3782523.296, 398705.799 3782523.601, 398705.493 3782523.601, 398705.493 3782524.517, 398705.188 3782524.517, 398705.188 3782524.822, 398704.883 3782524.822, 398704.883 3782525.432, 398704.578 3782525.432, 398704.578 3782526.043, 398704.273 3782526.043, 398704.273 3782526.653, 398703.967 3782526.653, 398703.967 3782526.958, 398703.662 3782526.958, 398703.662 3782527.263, 398703.357 3782527.263, 398703.357 3782527.569, 398702.747 3782527.569))",398704.2,3782517.5,-118.0991764,34.178713,871,1457
cell_00417,c603e208-c880-43cd-a61c-583595aeacd4,0,no_damage,0.4469,0.4229,0.073,0.0572,0,no_damage,1,1,minor,0,5,5,0,5,0.4855,True,0.8555,,,"POLYGON ((398714.188 3782702.384, 398718.006 3782703.357, 398718.006 3782704.425, 398719.990 3782704.425, 398719.990 3782696.686, 398731.849 3782696.686, 398731.849 3782714.680, 398714.188 3782714.680, 398714.188 3782702.384))",398721.01,3782704.67,-118.0990159,34.1804024,933,834
cell_00417,c681ea81-e155-4d5b-bd47-ebc6685a87f5,1,minor,0.3328,0.4765,0.1409,0.0498,1,minor,1,1,minor,1,5,5,0,5,-0.0,False,0.5789,,,"POLYGON ((398501.213 3782973.253, 398498.792 3782966.802, 398508.027 3782963.338, 398512.914 3782976.366, 398496.259 3782982.613, 398493.793 3782976.037, 398501.213 3782973.253))",398501.83,3782973.07,-118.1014253,34.1828012,212,0
cell_00417,c68647f9-7265-412b-a810-9ab36085bd06,0,no_damage,0.6363,0.2958,0.0284,0.0395,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.6396,,,"POLYGON ((398463.699 3782813.149, 398470.410 3782815.035, 398472.162 3782808.809, 398480.887 3782811.262, 398480.322 3782813.271, 398483.820 3782814.253, 398480.680 3782825.417, 398461.746 3782820.092, 398463.699 3782813.149))",398474.22,3782815.16,-118.1017065,34.1813747,114,470
cell_00417,c716e7de-485c-4559-89cb-343cb2df1708,0,no_damage,0.4955,0.3546,0.1125,0.0374,0,no_damage,0,0,no_damage,0,5,5,0,5,0.4855,True,0.7344,,,"POLYGON ((398547.729 3782399.915, 398550.256 3782400.095, 398549.982 3782403.900, 398547.455 3782403.720, 398547.729 3782399.915))",398548.86,3782401.91,-118.1008482,34.1776556,360,1710
cell_00417,c9be477c-f6b6-4d76-a812-71e638c59a94,0,no_damage,0.6957,0.2477,0.017,0.0397,0,no_damage,0,0,no_damage,0,5,5,0,5,0.361,True,0.8053,,,"POLYGON ((398745.211 3782687.512, 398748.906 3782688.949, 398752.035 3782680.907, 398757.717 3782683.117, 398757.626 3782683.355, 398759.332 3782684.017, 398753.832 3782698.166, 398742.745 3782693.854, 398745.211 3782687.512))",398752.18,3782687.48,-118.0986757,34.1802505,1024,888
cell_00417,ca63d0d5-72d5-4b3e-ab67-676cdbfe3e8a,0,no_damage,0.6986,0.2226,0.0162,0.0625,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.7986,,,"POLYGON ((398605.538 3782456.695, 398623.239 3782456.695, 398623.239 3782474.924, 398619.278 3782474.924, 398619.278 3782477.048, 398605.538 3782477.048, 398605.538 3782456.695))",398616.02,3782469.56,-118.1001275,34.1782722,574,1620
cell_00417,cb95214d-ab27-4041-96cf-a06c4af49840,0,no_damage,0.6779,0.2393,0.0316,0.0512,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.782,,,"POLYGON ((398560.379 3782495.179, 398574.803 3782495.179, 398574.803 3782507.081, 398560.379 3782507.081, 398560.379 3782495.179))",398567.59,3782501.13,-118.1006566,34.1785522,421,1507
cell_00417,cbc53855-6ee9-4dc7-8446-f63a1e7ece50,0,no_damage,0.7452,0.1956,0.0163,0.0429,0,no_damage,0,0,no_damage,0,5,5,0,5,0.361,True,0.6361,,,"POLYGON ((398543.438 3782479.959, 398543.438 3782479.654, 398543.133 3782479.654, 398543.133 3782479.349, 398542.828 3782479.349, 398542.828 3782478.433, 398542.523 3782478.433, 398542.523 3782476.297, 398542.218 3782476.297, 398542.218 3782474.466, 398541.913 3782474.466, 398541.913 3782472.635, 398541.607 3782472.635, 398541.607 3782470.498, 398541.913 3782470.498, 398541.913 3782469.888, 398542.218 3782469.888, 398542.218 3782469.583, 398544.659 3782469.583, 398544.659 3782469.278, 398548.321 3782469.278, 398548.321 3782469.583, 398548.627 3782469.583, 398548.627 3782470.193, 398548.932 3782470.193, 398548.932 3782472.024, 398548.627 3782472.024, 398548.627 3782473.550, 398548.932 3782473.550, 398548.932 3782474.771, 398549.237 3782474.771, 398549.237 3782476.297, 398549.542 3782476.297, 398549.542 3782478.128, 398549.847 3782478.128, 398549.847 3782478.433, 398549.542 3782478.433, 398549.542 3782479.349, 398549.237 3782479.349, 398549.237 3782479.654, 398548.321 3782479.654, 398548.321 3782479.959, 398543.438 3782479.959))",398545.98,3782474.86,-118.100888,34.1783132,349,1594
cell_00417,cd25c371-f6d6-4c16-ab83-16d2f37a8183,0,no_damage,0.5386,0.3592,0.046,0.0562,0,no_damage,0,0,no_damage,0,5,5,0,5,0.361,True,0.8041,,,"POLYGON ((398624.957 3782828.622, 398635.395 3782828.622, 398635.395 3782850.021, 398624.957 3782850.021, 398624.957 3782828.622))",398630.18,3782839.32,-118.1000172,34.1816077,626,398
cell_00417,ce7c793e-153e-405e-a4c1-21e2a30de255,0,no_damage,0.55,0.2969,0.0908,0.0622,0,no_damage,1,1,minor,0,5,5,0,5,0.4855,True,0.7824,,,"POLYGON ((398764.395 3782589.827, 398764.395 3782589.522, 398764.090 3782589.522, 398764.090 3782587.386, 398763.784 3782587.386, 398763.784 3782586.775, 398764.090 3782586.775, 398764.090 3782585.860, 398764.395 3782585.860, 398764.395 3782584.944, 398764.700 3782584.944, 398764.700 3782582.197, 398764.395 3782582.197, 398764.395 3782580.061, 398764.090 3782580.061, 398764.090 3782579.451, 398763.784 3782579.451, 398763.784 3782579.145, 398763.479 3782579.145, 398763.479 3782578.840, 398762.869 3782578.840, 398762.869 3782578.535, 398762.564 3782578.535, 398762.564 3782578.230, 398762.258 3782578.230, 398762.258 3782577.620, 398761.953 3782577.620, 398761.953 3782571.821, 398762.258 3782571.821, 398762.258 3782571.516, 398762.869 3782571.516, 398762.869 3782571.211, 398763.784 3782571.211, 398763.784 3782570.905, 398764.700 3782570.905, 398764.700 3782570.600, 398765.310 3782570.600, 398765.310 3782570.295, 398768.973 3782570.295, 398768.973 3782570.600, 398769.278 3782570.600, 398769.278 3782570.905, 398769.583 3782570.905, 398769.583 3782571.211, 398772.635 3782571.211, 398772.635 3782571.516, 398774.161 3782571.516, 398774.161 3782571.821, 398774.771 3782571.821, 398774.771 3782572.126, 398775.076 3782572.126, 398775.076 3782572.737, 398775.381 3782572.737, 398775.381 3782573.652, 398775.687 3782573.652, 398775.687 3782576.399, 398775.381 3782576.399, 398775.381 3782577.009, 398775.076 3782577.009, 398775.076 3782578.535, 398774.771 3782578.535, 398774.771 3782580.061, 398775.076 3782580.061, 398775.076 3782582.808, 398775.381 3782582.808, 398775.381 3782585.249, 398775.687 3782585.249, 398775.687 3782588.606, 398775.992 3782588.606, 398775.992 3782589.217, 398775.687 3782589.217, 398775.687 3782589.827, 398764.395 3782589.827))",398768.57,3782578.26,-118.0984852,34.1792671,1082,1248
cell_00417,cea3e7d4-55b9-4f7c-a6c3-2d9ac51365e5,0,no_damage,0.8326,0.1168,0.0072,0.0433,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.734,,,"POLYGON ((398535.171 3782866.114, 398544.616 3782866.114, 398544.616 3782871.974, 398535.171 3782871.974, 398535.171 3782866.114))",398539.89,3782869.04,-118.1010002,34.1818669,330,301
cell_00417,ced71995-b1b1-444c-9c28-16fa33f6e43d,0,no_damage,0.7576,0.1748,0.0238,0.0438,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.7344,,,"POLYGON ((398418.311 3782447.762, 398424.415 3782447.762, 398424.415 3782446.846, 398428.230 3782446.846, 398428.230 3782453.103, 398418.311 3782453.103, 398418.311 3782447.762))",398423.65,3782449.24,-118.1022122,34.1780702,0,1673
cell_00417,ced88485-4eeb-49c3-8bdd-50d3578bf9c0,0,no_damage,0.6138,0.3182,0.02,0.0479,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.7841,,,"POLYGON ((398692.981 3782958.189, 398697.092 3782958.189, 398697.092 3782967.040, 398692.981 3782967.040, 398692.981 3782958.189))",398695.04,3782962.61,-118.0993279,34.1827258,839,0
cell_00417,cf4f63d0-8045-4348-b0ba-45417e641f68,0,no_damage,0.5655,0.3351,0.0518,0.0476,0,no_damage,0,0,no_damage,0,5,5,0,5,0.4855,True,0.7775,,,"POLYGON ((398522.960 3782949.644, 398529.662 3782949.644, 398529.662 3782956.358, 398522.960 3782956.358, 398522.960 3782949.644))",398526.31,3782953.0,-118.1011574,34.1826227,286,26
cell_00417,cf90db10-6785-40df-891f-aabc3c49c8fb,0,no_damage,0.7135,0.1964,0.0434,0.0467,0,no_damage,0,0,no_damage,0,5,5,0,5,0.361,True,0.5897,,,"POLYGON ((398556.308 3782477.750, 398562.772 3782477.750, 398562.772 3782484.232, 398556.308 3782484.232, 398556.308 3782477.750))",398559.54,3782480.99,-118.1007416,34.1783698,395,1573
cell_00417,d0aa142a-0539-49bc-bf22-a3979b2adb93,0,no_damage,0.4814,0.4062,0.0622,0.0502,0,no_damage,0,0,no_damage,0,5,5,0,5,0.4855,True,0.8036,,,"POLYGON ((398632.498 3782720.164, 398626.822 3782719.218, 398628.513 3782709.076, 398645.136 3782711.847, 398642.570 3782727.247, 398631.623 3782725.422, 398632.498 3782720.164))",398634.53,3782718.83,-118.0999559,34.1805217,647,797
cell_00417,d105896c-cbbc-4338-aa8e-3fa97a14aa04,0,no_damage,0.8132,0.1178,0.0217,0.0474,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.6196,,,"POLYGON ((398400.000 3782980.425, 398404.553 3782980.425, 398404.553 3782989.776, 398400.000 3782989.776, 398400.000 3782980.425))",398402.28,3782985.1,-118.1025069,34.1829,0,0
cell_00417,d4f80a1a-23b5-4cb8-8b27-d3072617ba2a,0,no_damage,0.6989,0.2287,0.0279,0.0446,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.6995,,,"POLYGON ((398553.052 3782805.998, 398546.237 3782805.998, 398546.237 3782793.607, 398566.328 3782793.607, 398566.328 3782797.660, 398568.616 3782797.660, 398568.616 3782799.797, 398570.399 3782799.797, 398570.399 3782809.398, 398553.052 3782809.398, 398553.052 3782805.998))",398560.93,3782801.29,-118.1007641,34.1812581,391,523
cell_00417,d543781a-371c-4398-9548-481d994643bb,0,no_damage,0.5749,0.2992,0.0783,0.0475,0,no_damage,0,0,no_damage,0,5,5,0,5,0.361,True,0.7412,,,"POLYGON ((398506.126 3782420.268, 398503.630 3782419.721, 398504.649 3782415.052, 398514.296 3782417.164, 398514.101 3782418.052, 398513.402 3782417.899, 398513.185 3782418.885, 398509.343 3782418.046, 398508.635 3782421.290, 398506.028 3782420.719, 398506.126 3782420.268))",398509.34,3782418.71,-118.1012789,34.1778033,226,1710
cell_00417,d571baff-82d1-4a0b-a5b2-664aba36adec,0,no_damage,0.7384,0.1876,0.0268,0.0472,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.6849,,,"POLYGON ((398552.594 3782864.802, 398552.594 3782864.496, 398552.289 3782864.496, 398552.289 3782864.191, 398551.984 3782864.191, 398551.984 3782863.886, 398551.068 3782863.886, 398551.068 3782863.581, 398550.763 3782863.581, 398550.763 3782862.055, 398551.068 3782862.055, 398551.068 3782861.750, 398551.373 3782861.750, 398551.373 3782861.445, 398551.679 3782861.445, 398551.679 3782861.139, 398551.984 3782861.139, 398551.984 3782860.834, 398552.289 3782860.834, 398552.289 3782860.224, 398552.594 3782860.224, 398552.594 3782859.003, 398552.899 3782859.003, 398552.899 3782860.834, 398552.594 3782860.834, 398552.594 3782863.276, 398568.464 3782863.276, 398568.464 3782863.581, 398568.159 3782863.581, 398568.159 3782863.886, 398557.782 3782863.886, 398557.782 3782864.191, 398557.477 3782864.191, 398557.477 3782864.496, 398556.256 3782864.496, 398556.256 3782864.802, 398552.594 3782864.802))",398554.63,3782862.65,-118.1008396,34.1818107,386,320
cell_00417,d6375736-457f-41b6-bda0-4dafad20e305,1,minor,0.3619,0.4939,0.092,0.0523,1,minor,1,1,minor,1,5,5,0,5,0.361,True,0.7784,,,"POLYGON ((398770.498 3782453.103, 398770.498 3782452.798, 398769.888 3782452.798, 398769.888 3782452.492, 398769.583 3782452.492, 398769.583 3782452.187, 398768.973 3782452.187, 398768.973 3782451.882, 398769.278 3782451.882, 398769.278 3782451.577, 398769.583 3782451.577, 398769.583 3782450.966, 398768.362 3782450.966, 398768.362 3782450.661, 398769.888 3782450.661, 398769.888 3782450.356, 398770.498 3782450.356, 398770.498 3782449.746, 398770.804 3782449.746, 398770.804 3782449.440, 398771.109 3782449.440, 398771.109 3782448.830, 398771.414 3782448.830, 398771.414 3782448.525, 398771.719 3782448.525, 398771.719 3782447.915, 398772.024 3782447.915, 398772.024 3782447.609, 398772.330 3782447.609, 398772.330 3782446.999, 398772.635 3782446.999, 398772.635 3782446.694, 398772.940 3782446.694, 398772.940 3782446.389, 398773.245 3782446.389, 398773.245 3782445.778, 398773.550 3782445.778, 398773.550 3782445.473, 398773.856 3782445.473, 398773.856 3782444.863, 398774.161 3782444.863, 398774.161 3782444.557, 398774.771 3782444.557, 398774.771 3782444.252, 398775.381 3782444.252, 398775.381 3782443.947, 398775.687 3782443.947, 398775.687 3782443.642, 398775.992 3782443.642, 398775.992 3782443.337, 398777.213 3782443.337, 398777.213 3782443.642, 398778.128 3782443.642, 398778.128 3782443.947, 398778.433 3782443.947, 398778.433 3782445.168, 398778.739 3782445.168, 398778.739 3782445.778, 398779.044 3782445.778, 398779.044 3782446.389, 398779.349 3782446.389, 398779.349 3782446.999, 398779.654 3782446.999, 398779.654 3782447.915, 398779.959 3782447.915, 398779.959 3782448.525, 398779.654 3782448.525, 398779.654 3782448.830, 398779.349 3782448.830, 398779.349 3782449.135, 398779.044 3782449.135, 398779.044 3782449.440, 398778.739 3782449.440, 398778.739 3782449.746, 398778.128 3782449.746, 398778.128 3782450.356, 398777.823 3782450.356, 398777.823 3782450.966, 398777.213 3782450.966, 398777.213 3782451.272, 398776.907 3782451.272, 398776.907 3782451.882, 398776.602 3782451.882, 398776.602 3782452.798, 398776.297 3782452.798, 398776.297 3782453.103, 398770.498 3782453.103))",398774.61,3782448.3,-118.0984043,34.1780959,1100,1678
cell_00417,d7371452-f67e-41ff-8a52-a5556402ebd8,0,no_damage,0.644,0.3013,0.0102,0.0445,0,no_damage,0,0,no_damage,0,5,5,0,5,0.361,True,0.7957,,,"POLYGON ((398676.052 3782959.248, 398686.279 3782958.342, 398686.239 3782957.881, 398692.523 3782957.322, 398693.472 3782967.983, 398690.731 3782968.227, 398691.140 3782972.805, 398677.367 3782974.028, 398676.052 3782959.248))",398686.73,3782964.48,-118.0994183,34.1827418,805,0
cell_00417,d737ce90-e3c7-4662-bc46-793f7685f6b9,0,no_damage,0.4799,0.3682,0.0831,0.0688,0,no_damage,1,1,minor,0,5,5,0,5,0.4855,True,0.782,,,"POLYGON ((398494.245 3782942.899, 398511.311 3782942.899, 398511.311 3782960.393, 398494.245 3782960.393, 398494.245 3782942.899))",398502.78,3782951.65,-118.1014126,34.1826081,209,30
cell_00417,d8a87052-ec27-488b-a9b9-c1089bdd2dee,0,no_damage,0.5136,0.339,0.1027,0.0448,0,no_damage,0,0,no_damage,0,5,5,0,5,0.4855,True,0.8003,,,"POLYGON ((398724.952 3782544.183, 398718.958 3782542.685, 398719.495 3782540.530, 398716.688 3782539.828, 398722.904 3782514.964, 398730.739 3782516.921, 398728.761 3782524.840, 398733.104 3782525.927, 398729.945 3782538.565, 398732.445 3782539.190, 398730.241 3782547.998, 398724.366 3782546.530, 398724.952 3782544.183))",398726.05,3782535.18,-118.0989414,34.1788746,938,1405
cell_00417,d94a4d6c-c050-4aaa-95b3-d9dfa0886af5,0,no_damage,0.5144,0.367,0.0652,0.0534,0,no_damage,0,0,no_damage,0,5,5,0,5,0.4855,True,0.7192,,,"POLYGON ((398626.679 3782818.108, 398631.180 3782818.108, 398631.180 3782816.582, 398639.268 3782816.582, 398639.268 3782813.777, 398645.127 3782813.777, 398645.127 3782825.963, 398626.679 3782825.963, 398626.679 3782818.108))",398635.56,3782818.61,-118.0999563,34.1814215,648,459
cell_00417,da94408a-97c4-4fab-8db3-e059ef4b1cb2,1,minor,0.4387,0.4674,0.048,0.0458,1,minor,1,1,minor,1,5,5,0,5,0.4855,True,0.5339,,,"POLYGON ((398685.961 3782635.926, 398682.299 3782635.926, 398682.299 3782627.670, 398685.351 3782627.670, 398685.351 3782624.619, 398687.487 3782624.619, 398687.487 3782621.615, 398691.616 3782621.615, 398691.616 3782637.589, 398692.675 3782637.589, 398692.675 3782639.057, 398685.961 3782639.057, 398685.961 3782635.926))",398687.57,3782631.08,-118.0993701,34.1797356,815,1081
cell_00417,dc61565a-0749-471b-8673-f6f483dc89ce,1,minor,0.4372,0.4387,0.076,0.0481,1,minor,1,1,minor,1,5,5,0,5,0.4855,True,0.6811,,,"POLYGON ((398529.400 3782785.944, 398542.926 3782785.944, 398542.926 3782793.183, 398529.400 3782793.183, 398529.400 3782785.944))",398536.16,3782789.56,-118.1010314,34.1811499,318,562
cell_00417,dce6416c-417e-464d-ba1d-5933ad9352ad,0,no_damage,0.6356,0.287,0.0346,0.0428,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.7751,,,"POLYGON ((398446.389 3782517.934, 398469.891 3782517.934, 398469.891 3782530.996, 398446.389 3782530.996, 398446.389 3782517.934))",398458.14,3782524.46,-118.1018468,34.1787519,63,1430
cell_00417,ddb05f0b-e283-40fd-8bd4-866de3f0f333,0,no_damage,0.4562,0.4067,0.0769,0.0602,0,no_damage,0,0,no_damage,0,5,5,0,5,0.4855,True,0.0032,,,"POLYGON ((398768.960 3782450.762, 398765.295 3782436.626, 398768.564 3782435.780, 398770.251 3782442.287, 398768.866 3782442.647, 398769.403 3782444.716, 398769.934 3782444.579, 398769.797 3782444.051, 398770.364 3782443.904, 398770.914 3782446.032, 398772.275 3782445.678, 398771.847 3782444.033, 398772.580 3782443.843, 398772.229 3782442.488, 398777.423 3782441.142, 398778.671 3782445.955, 398768.600 3782448.565, 398770.004 3782453.982, 398776.624 3782452.267, 398776.178 3782450.554, 398778.043 3782450.072, 398778.775 3782452.895, 398776.254 3782453.548, 398776.263 3782453.585, 398768.951 3782455.483, 398767.804 3782451.061, 398768.960 3782450.762))",398772.11,3782446.79,-118.0984313,34.1780821,1090,1689
cell_00417,ddce8fc8-f1f2-4146-882f-f664b01efb8b,0,no_damage,0.5594,0.362,0.0304,0.0482,0,no_damage,0,0,no_damage,0,5,5,0,5,0.4855,True,0.721,,,"POLYGON ((398741.951 3782674.431, 398744.747 3782673.311, 398743.346 3782669.808, 398750.185 3782667.073, 398750.747 3782668.471, 398752.746 3782667.671, 398756.158 3782676.195, 398753.234 3782677.364, 398753.033 3782676.861, 398744.316 3782680.349, 398741.951 3782674.431))",398749.05,3782673.15,-118.098708,34.1801209,1015,941
cell_00417,e0a7374b-eba1-462a-9105-2b8d617a7c9c,0,no_damage,0.6064,0.2479,0.0772,0.0685,0,no_damage,0,0,no_damage,0,5,5,0,5,0.361,True,0.7152,,,"POLYGON ((398680.706 3782557.190, 398690.155 3782561.915, 398684.817 3782572.590, 398675.368 3782567.866, 398680.706 3782557.190))",398682.76,3782564.89,-118.0994145,34.1791383,799,1298
cell_00417,e17dce16-5597-45cc-8790-273ca5efa011,0,no_damage,0.8165,0.1286,0.0133,0.0416,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.7449,,,"POLYGON ((398467.492 3782676.085, 398476.315 3782669.783, 398479.645 3782674.444, 398470.822 3782680.746, 398467.492 3782676.085))",398473.57,3782675.26,-118.1016971,34.1801132,113,936
cell_00417,e23dd724-1a57-46f8-a2e3-2a6d2e8ddeeb,0,no_damage,0.6856,0.2432,0.0201,0.0511,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.8394,,,"POLYGON ((398660.020 3782803.434, 398675.365 3782803.434, 398675.365 3782820.244, 398673.754 3782820.244, 398673.754 3782826.345, 398660.020 3782826.345, 398660.020 3782803.434))",398669.71,3782816.67,-118.0995855,34.1814074,748,479
cell_00417,e28bd418-d492-49b2-b72e-fdd80a5eda46,0,no_damage,0.6621,0.2419,0.0487,0.0473,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.7775,,,"POLYGON ((398425.276 3782400.473, 398432.655 3782400.473, 398432.655 3782407.309, 398425.276 3782407.309, 398425.276 3782400.473))",398428.97,3782403.89,-118.1021492,34.1776619,0,1710
